Ingredient Name,Unit of Measurement,Purchase Unit,Conversion Factor,Cost Per Unit,Category,Description,Minimum Stock Level,Current Stock,Storage Temperature,Is Perishable,Shelf Life Days,Brand,Active,Available
Ragister Room S,piece,individual,1,130,Stationery,,,,,,,,,
Ragister Sabji Oder,piece,individual,1,190,Stationery,,,,,,,,,
Room Service Order Control She,packet,packet,1,170,Stationery,,,,,,,,,
Staf Gate Pass Book,piece,individual,1,95.83,Stationery,,,,,,,,,
Stam Paid,piece,individual,1,30,Stationery,,,2,,,,,,
Steaker,packet,packet,1,25,Stationery,,,,,,,,,
Stepler Pin Big,piece,individual,1,15.96,Stationery,,,35,,,,,,
Stepler Pin Small,piece,individual,1,9.93,Stationery,,,38,,,,,,
"Store Book
Store Book",piece,individual,1,199,Stationery,,,,,,,,,
Vegetable Book,piece,individual,1,175,Stationery,,,,,,,,,
Visitor Gate Pass Book,piece,individual,1,99.17,Stationery,,,,,,,,,
Voucher Cash Jama,piece,individual,1,48.53,Stationery,,,,,,,,,
Voucher Cash Payment,piece,individual,1,48.39,Stationery,,,,,,,,,
Voucher Salary,piece,individual,1,63.64,Stationery,,,,,,,,,
Whitener,piece,individual,1,17.83,Stationery,,,9,,,,,,
Gas ,piece,tank,1,1900,Gas,,,,,,,,,
Water Jar,jar,jar,1,25,Water_jar,,,,,,,,,
Coal Wooden,piece,can,1,35,Coal,,,0,,,,,,
Coal Stone,piece,can,1,28,Coal,,,0,,,,,,
Caramel Syrup ,liter,individual,1,770,Syrup,,,0,,,,MTSR,,
Chocolate Syrup ,liter,individual,0.7,760,Syrup,,,0,,,,MTSR,,
Cinnamon Syrup ,liter,individual,1,860,Syrup,,,4,,,,MTSR,,
Elderflower Syrup ,liter,individual,1,860,Syrup,,,1,,,,MTSR,,
Hazeinut Syrup ,liter,individual,1,860,Syrup,,,0,,,,MTSR,,
Lemon Ice Tea ,liter,individual,1,860,Syrup,,,1,,,,MTSR,,
Lrish Cream Syrup ,liter,individual,1,700,Syrup,,,1,,,,MTSR,,
Peach Syrup ,liter,individual,1,860,Syrup,,,5,,,,MTSR,,
Vanilla Syrup ,liter,individual,1,860,Syrup,,,0,,,,MTSR,,
Dry Yeast,packet,packet,1,170.35,Bakery,,,10,,,,ANGEL,,
Egg Free Red Velvetcake Mix ,packet,packet,1,300,Bakery,,,5,,,,CALPRO ,,
Egg Free Red Velvetcake Mix ,packet,packet,1,1500,Bakery,,,0,,,,CALPRO ,,
Almond Paste,packet,packet,1,888.24,Bakery,,,0,,,,CELEBRE,,
Liquid Food Colour Yellow,packet,packet,1,75,Bakery,,,0,,,,COLOUR MIST,,
Liquid Food Colour Purple,packet,packet,1,75,Bakery,,,0,,,,COLOUR MIST,,
Liquid Food Colour Blue,packet,packet,1,75,Bakery,,,0,,,,COLOUR MIST,,
Liquid Food Colour Green,packet,packet,1,75,Bakery,,,0,,,,COLOUR MIST,,
Liquid Food Colour Brown,packet,packet,1,240,Bakery,,,0,,,,COLOUR MIST,,
Liquid Food Colour Orange ,packet,packet,1,240,Bakery,,,0,,,,COLOUR MIST,,
Liquid Food Colour Red,packet,packet,1,240,Bakery,,,0,,,,COLOUR MIST,,
Butterscotch Nuts 1Kg,piece,individual,1,180,Bakery,,,0,,,,CHOCOVILLE,,
Feuilletine French Biscuit,packet,packet,1,160,Bakery,,,0,,,,MICS,,
Blueberry Frozen,packet,packet,1,1516.67,Bakery,,,3,,,,DIRA,,
Blueberry Puree,packet,packet,1,1400,Bakery,,,0,,,,DIRA,,
Strawberry Frozen,packet,packet,1,1937.5,Bakery,,,0,,,,DIRA,,
Strawverry Puree,packet,packet,1,990,Bakery,,,0,,,,DIRA,,
Mascarpone,packet,packet,1,350,Bakery,,,5,,,,DILECTA,,
Baking Powder ,packet,packet,1,30,Bakery,,,10,,,,WEIKFIELD ,,
Rose White Flavour,packet,packet,1,449.34,Bakery,,,1,,,,IFF,,
Vanilla 2000 Powder,packet,packet,1,180,Bakery,,,0,,,,IFF,,
Vanilla Flavour No1,packet,packet,1,335.28,Bakery,,,1,,,,IFF,,
Almoud Special ,piece,individual,1,468,Bakery,,,0,,,,LEZ,,
Biscoff Spred,packet,packet,1,480,Bakery,,,12,,,,LOTUS,,
Black Current Crush,liter,bottle,1,190,Bakery,,,2,,,,MORDE,,
Milk Compound,piece,individual,1,170,Bakery,,,18,,,,MORDE,,
Dark Chocolate (D45),piece,individual,1,486,Bakery,,,29,,,,MORDE,,
Classic Bag,packet,packet,1,1550,Bakery,,,0,,,,NESCAFE,,
Choco Wafer Rolls,packet,packet,1,80,Bakery,,,0,,,,MICS,,
Milk Maid ,can,can,1,140.9,Bakery,,,15,,,,NESTLE,,
Premium Eggfree Chocolate,packet,packet,1,1258.73,Bakery,,,8,,,,PILLSBURY,,
Premium Eggfree Vanilla,packet,packet,1,1009.55,Bakery,,,1,,,,PILLSBURY,,
Baking Soda,packet,packet,1,59.72,Bakery,,,8,,,,WEIKFIELD ,,
Chocolate Gel,packet,packet,1,228,Bakery,,,0,,,,PURIX ,,
Glucose Syrup,packet,packet,1,181.42,Bakery,,,3,,,,PURIX ,,
Pectin,piece,individual,1,368,Bakery,,,0,,,,PURIX ,,
Blanced Sliced Almond,packet,packet,1,1280,Bakery,,,0,,,,RICH'S,,
Bv Caramel Syrup,packet,packet,1,240,Bakery,,,0,,,,RICH'S,,
Bv Chocolate Syrup,packet,packet,1,240,Bakery,,,0,,,,RICH'S,,
Hazelnut Choco Spread,packet,packet,1,252,Bakery,,,0,,,,RICH'S,,
Alphabet Mix Sprinkle,packet,packet,1,208,Bakery,,,0,,,,RAPLAP,,
Blanced Almond Powder,packet,packet,1,1100,Bakery,,,0,,,,RAPLAP,,
Calcium Powder,packet,packet,1,496.52,Bakery,,,17,,,,RAPLAP,,
Calcium Powder,packet,packet,1,480,Bakery,,,0,,,,RAPLAP,,
Dark Compound Chips,packet,packet,1,394.44,Bakery,,,11,,,,RAPLAP,,
Glaze Chocolate,packet,packet,1,400,Bakery,,,0,,,,RAPLAP,,
Hazelnut Kernal,packet,packet,1,1143.75,Bakery,,,1,,,,RAPLAP,,
Luster Dust Gold,packet,packet,1,960,Bakery,,,0,,,,RAPLAP,,
Luster Dust Silver ,packet,packet,1,960,Bakery,,,0,,,,RAPLAP,,
Pearl Ball Red Mini,packet,packet,1,640,Bakery,,,0,,,,RAPLAP,,
Wheat Gluten,packet,packet,1,360,Bakery,,,1,,,,RAPLAP,,
Classic Breakfast Sugar,packet,packet,1,75,Bakery,,,21,,,,TRUST,,
Gold Brown Sugar,packet,packet,1,120,Bakery,,,3,,,,TRUST,,
Caster Sugar,packet,packet,1,75,Bakery,,,0,,,,UTTAM,,
Icing Sugar,packet,packet,1,70.49,Bakery,,,10,,,,UTTAM,,
Dark Chocolate 46.5%,packet,packet,1,1050,Bakery,,,8,,,,VAN HOUTEN PROFESSIONAL,,
Milk Chocolate 35.6%,packet,packet,1,1180,Bakery,,,8,,,,VAN HOUTEN PROFESSIONAL,,
White Chocolate,packet,packet,1,1300,Bakery,,,5,,,,VAN HOUTEN PROFESSIONAL,,
Cocoa Powder,packet,packet,1,1080,Bakery,,,4,,,,VAN HOUTEN PROFESSIONAL,,
Unsalted Butter,packet,packet,1,280,Bakery,,,,,,,DYNAMIX,,
Unsalted Butter,packet,packet,1,300,Bakery,,,7,,,,PRESIDENT ,,
Milk Powder,packet,packet,1,400,Bakery,,,2,,,,SKIMMED,,
"10""Cake Base Round Black-Mdf",piece,individual,1,7.79,Disposal,,,700,,,,,,
"10""Cake Base Square Black-Mdf",piece,individual,1,7.79,Disposal,,,1300,,,,,,
250 Ml Paper Tray(50),packet,packet,1,145.07,Disposal,,,0,,,,,,
4426 Paper Cups (1000Pc),piece,individual,1,315.38,Disposal,,,0,,,,,,
500 Ml Paper Tray (50Pc),packet,packet,1,200.45,Disposal,,,0,,,,,,
5030 Paper Cups (1000Pc),piece,individual,1,400,Disposal,,,0,,,,,,
5037.5 Cups 1000Pc,piece,individual,1,420,Disposal,,,0,,,,,,
"8"" Cake Base Square Black-Mdf",piece,individual,1,4.48,Disposal,,,1800,,,,,,
"8""Cake Base Round Black -Mdf",piece,individual,1,4.48,Disposal,,,700,,,,,,
Acrylic Containerrectangle300M,piece,individual,1,25,Disposal,,,0,,,,,,
"Acrylic Small Rectangle Desert
Box (N59)",piece,individual,1,25,Disposal,,,0,,,,,,
Cake Base Board 10*10,piece,individual,1,9.99,Disposal,,,47,,,,,,
Cake Base Board 14*14,piece,individual,1,25,Disposal,,,13,,,,,,
Cake Base Board 16*16,piece,individual,1,30,Disposal,,,13,,,,,,
Cake Base Board Board 8*8,piece,individual,1,8,Disposal,,,70,,,,,,
Cake Base Raound 5*5,piece,individual,1,5,Disposal,,,59,,,,,,
Bolo Paper Cups,piece,individual,1,9.99,Disposal,,,0,,,,,,
Small Dream Tin,packet,packet,1,30,Disposal,,,0,,,,,,
Square Food Container (50),packet,packet,1,920,Disposal,,,0,,,,,,
Triangle Pastry Box,packet,packet,1,949.99,Disposal,,,0,,,,,,
Pani Nariyal,piece,individual,1,28,Kitchen,,,90,,,,,,
Cream Cheese 1 Kg,packet,packet,1,730,Bakery,,,10,,,,DLECTA,,
"
Cooking Soda ",packet,packet,1,10,Kitchen,,,7,,,,TATA,,
Pasta Frusali,packet,packet,1,290,Kitchen,,,5,,,,,,
Drinking Chocolate,packet,packet,1,232,Kitchen,,,6,,,,WEIKFIELD ,,
Lemon Tea Bag * 50Pc,packet,packet,1,262,Kitchen,,,3,,,,TETLEY ,,
Coconut Coco,liter,bottle,1,760,Kitchen,,,1,,,,MONIN,,
Passion Fruit,liter,bottle,1,710,Kitchen,,,3,,,,MONIN,,
Curacao Blue,liter,bottle,1,68,Kitchen,,,1,,,,MONIN,,
Curacao Blue,liter,bottle,0.7,89,Kitchen,,,2,,,,MONIN,,
Ajwain,packet,packet,1,160,Kitchen,,,15,,,,,,
Tabasco Sauce,liter,bottle,0.06,195,Kitchen,,,56,,,,MC ILHENNY CO.,,
Chocolate Sauce,liter,bottle,1,220,Kitchen,,,4,,,,MANAMA,,
Mojito Mint,liter,bottle,1,328,Kitchen,,,3,,,,MANAMA,,
Taco Shells,packet,packet,1,140,Kitchen,,,4,,,,SALSALITO,,
Baking Hand Gloves,packet,packet,1,350,Bakery,,,3,,,,,,
White Paper ,packet,packet,1,99,Kitchen,,,7,,,,EVEREST,,
Biscoff Biscuit,packet,packet,1,100,Bakery,,,34,,,,LOTUS,,
Magic Bread Improver,packet,packet,1,260,Bakery,,,5,,,,TOWER,,
Liquid Sugar,liter,bottle,1,280,Bakery,,,1,,,,UTTAM,,
Pickle Mix Pouse*125,packet,packet,1,304,Kitchen,,,6,,,,S'R FOOD'S,,
Spring Roll,packet,packet,1,205,Kitchen,,,8,,,,LITTLE CHEF,,
Gund,kg,packet,1,240,Kitchen,,,4,,,,,,
Supadi,piece,individual,1,50,Disposal,,,58,,,,,,
Saefty Jacket,piece,individual,1,70,Disposal,,,43,,,,,,
Empty Bottle,piece,individual,1,17.83,Disposal,,,60,,,,CELLO,,
Senetry Quib,packet,packet,1,28.46,House_keeping,,,1292,,,,,,
Feul Tin,can,can,1,17.36,Kitchen,,,1152,,,,,,
Tifin,piece,individual,1,509,Kitchen,,,34,,,,COSMOS,,
Table Roll,piece,individual,1,35,Kitchen,,,1,,,,,,
Duster Check,piece,individual,1,11.4,Kitchen,,,810,,,,,,
Aa-12 Duro Cell,piece,individual,1,33.75,House_keeping,,,276,,,,DURO,,
Aa-08 Duro Cell,piece,individual,1,33.75,House_keeping,,,117,,,,DURO,,
9 V Battery Duro Cell,piece,individual,1,180,House_keeping,,,40,,,,DURO,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
