Ingredient Name,Unit of Measurement,Purchase Unit,Conversion Factor,Cost Per Unit,Category,Description,Minimum Stock Level,Current Stock,Storage Temperature,Is Perishable,Shelf Life Days,Brand,Active,Available
Choco Wafer Rolls,packet,packet,250,80.0,Bakery,,,,,,,MICS,,
Milk Maid ,can,can,380,140.9,Bakery,,,,,,,NESTLE,,
Premium Eggfree Chocolate,packet,packet,5000,1258.73,Bakery,,,,,,,PILLSBURY,,
Premium Eggfree Vanilla,packet,packet,5000,1009.55,Bakery,,,,,,,PILLSBURY,,
Baking Soda,packet,packet,500,59.72,Bakery,,,,,,,WEIKFIELD ,,
Chocolate Gel,packet,packet,1000,228.0,Bakery,,,,,,,PURIX ,,
Glucose Syrup,packet,packet,1000,181.42,Bakery,,,,,,,PURIX ,,
Pectin,piece,individual,75,368.0,Bakery,,,,,,,PURIX ,,
Blanced Sliced Almond,packet,packet,1000,1280.0,Bakery,,,,,,,RICH'S,,
Bv Caramel Syrup,packet,packet,1300,240.0,Bakery,,,,,,,RICH'S,,
Bv Chocolate Syrup,packet,packet,1300,240.0,Bakery,,,,,,,RICH'S,,
Hazelnut Choco Spread,packet,packet,1000,252.0,Bakery,,,,,,,RICH'S,,
Alphabet Mix Sprinkle,packet,packet,130,208.0,Bakery,,,,,,,RAPLAP,,
Blanced Almond Powder,packet,packet,1000,1100.0,Bakery,,,,,,,RAPLAP,,
Calcium Powder,packet,packet,1000,496.52,Bakery,,,,,,,RAPLAP,,
Calcium Powder,packet,packet,800,480.0,Bakery,,,,,,,RAPLAP,,
Dark Compound Chips,packet,packet,1000,394.44,Bakery,,,,,,,RAPLAP,,
Glaze Chocolate,packet,packet,2500,400.0,Bakery,,,,,,,RAPLAP,,
Hazelnut Kernal,packet,packet,500,1143.75,Bakery,,,,,,,RAPLAP,,
Luster Dust Gold,packet,packet,50,960.0,Bakery,,,,,,,RAPLAP,,
Luster Dust Silver ,packet,packet,50,960.0,Bakery,,,,,,,RAPLAP,,
Pearl Ball Red Mini,packet,packet,500,640.0,Bakery,,,,,,,RAPLAP,,
Wheat Gluten,packet,packet,1000,360.0,Bakery,,,,,,,RAPLAP,,
Classic Breakfast Sugar,packet,packet,1000,75.0,Bakery,,,,,,,TRUST,,
Gold Brown Sugar,packet,packet,1000,120.0,Bakery,,,,,,,TRUST,,
Caster Sugar,packet,packet,1000,75.0,Bakery,,,,,,,UTTAM,,
Icing Sugar,packet,packet,1000,70.49,Bakery,,,,,,,UTTAM,,
Dark Chocolate 46.5%,packet,packet,1000,1050.0,Bakery,,,,,,,VAN HOUTEN PROFESSIONAL,,
Milk Chocolate 35.6%,packet,packet,1000,1180.0,Bakery,,,,,,,VAN HOUTEN PROFESSIONAL,,
White Chocolate,packet,packet,1000,1300.0,Bakery,,,,,,,VAN HOUTEN PROFESSIONAL,,
Cocoa Powder,packet,packet,1000,1080.0,Bakery,,,,,,,VAN HOUTEN PROFESSIONAL,,
Unsalted Butter,packet,packet,500,280.0,Bakery,,,,,,,DYNAMIX,,
Unsalted Butter,packet,packet,500,300.0,Bakery,,,,,,,PRESIDENT ,,
Milk Powder,packet,packet,1000,400.0,Bakery,,,,,,,SKIMMED,,
"10""Cake Base Round Black-Mdf",piece,individual,1,7.79,Disposal,,,,,,,,,
"10""Cake Base Square Black-Mdf",piece,individual,1,7.79,Disposal,,,,,,,,,
250 Ml Paper Tray(50),packet,packet,1,145.07,Disposal,,,,,,,,,
4426 Paper Cups (1000Pc),piece,individual,1,315.38,Disposal,,,,,,,,,
500 Ml Paper Tray (50Pc),packet,packet,1,200.45,Disposal,,,,,,,,,
5030 Paper Cups (1000Pc),piece,individual,1,400.0,Disposal,,,,,,,,,
5037.5 Cups 1000Pc,piece,individual,1,420.0,Disposal,,,,,,,,,
"8"" Cake Base Square Black-Mdf",piece,individual,1,4.48,Disposal,,,,,,,,,
"8""Cake Base Round Black -Mdf",piece,individual,1,4.48,Disposal,,,,,,,,,
Acrylic Containerrectangle300M,piece,individual,1,25.0,Disposal,,,,,,,,,
"Acrylic Small Rectangle Desert
Box (N59)",piece,individual,1,25.0,Disposal,,,,,,,,,
Cake Base Board 10*10,piece,individual,1,9.99,Disposal,,,,,,,,,
Cake Base Board 14*14,piece,individual,1,25.0,Disposal,,,,,,,,,
Cake Base Board 16*16,piece,individual,1,30.0,Disposal,,,,,,,,,
Cake Base Board Board 8*8,piece,individual,1,8.0,Disposal,,,,,,,,,
Cake Base Raound 5*5,piece,individual,1,5.0,Disposal,,,,,,,,,
Bolo Paper Cups,piece,individual,1,9.99,Disposal,,,,,,,,,
Small Dream Tin,packet,packet,1,30.0,Disposal,,,,,,,,,
Square Food Container (50),packet,packet,50,920.0,Disposal,,,,,,,,,
Triangle Pastry Box,packet,packet,100,949.99,Disposal,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
,piece,can,1,,,,,,,,,,,
